INFO 2022-07-28 22:43:57,422 database not connected
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,840 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,855 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,871 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,886 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,893 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
ERROR 2022-07-29 21:41:19,909 1366 (HY000): Incorrect integer value: 'Dress_ID' for column 'Dress_ID' at row 1
